participant,topic,category,sentiment,code,cluttered,decluttered,focused
17,Car,trustworthiness,negative,emphasis untrustworthy,0,0,0
17,Plant,aesthetic,positive,emphasis likes aesthetic,0,0,0
17,Plant,clarity,positive,emphasis clear,0,0,0
17,Plant,trustworthiness,positive,emphasis trustworthy,0,0,0
17,Plant,aesthetic,negative,emphasis disliked aesthetic,0,0,0
17,Plant,clarity,negative,emphasis unclear,0,0,0
17,Plant,trustworthiness,negative,emphasis untrustworthy,0,0,0
18,Prison,aesthetic,positive,emphasis likes aesthetic,0,0,0
18,Prison,clarity,positive,emphasis clear,0,0,0
18,Prison,trustworthiness,positive,emphasis trustworthy,0,0,0
18,Prison,aesthetic,negative,emphasis disliked aesthetic,0,0,0
18,Prison,clarity,negative,emphasis unclear,0,0,0
18,Prison,trustworthiness,negative,emphasis untrustworthy,0,0,0
18,News,aesthetic,positive,emphasis likes aesthetic,0,0,0
18,News,clarity,positive,emphasis clear,0,0,0
18,News,trustworthiness,positive,emphasis trustworthy,0,0,0
18,News,aesthetic,negative,emphasis disliked aesthetic,0,0,0
18,News,clarity,negative,emphasis unclear,0,0,0
18,News,trustworthiness,negative,emphasis untrustworthy,0,0,0
18,Tires,aesthetic,positive,emphasis likes aesthetic,0,0,0
18,Tires,clarity,positive,emphasis clear,0,0,0
18,Tires,trustworthiness,positive,emphasis trustworthy,0,0,0
18,Tires,aesthetic,negative,emphasis disliked aesthetic,0,0,0
18,Tires,clarity,negative,emphasis unclear,0,0,0
18,Tires,trustworthiness,negative,emphasis untrustworthy,0,0,0
18,Holiday,aesthetic,positive,emphasis likes aesthetic,0,0,0
18,Holiday,clarity,positive,emphasis clear,0,0,0
18,Holiday,trustworthiness,positive,emphasis trustworthy,0,0,0
18,Holiday,aesthetic,negative,emphasis disliked aesthetic,0,0,0
18,Holiday,clarity,negative,emphasis unclear,0,0,0
18,Holiday,trustworthiness,negative,emphasis untrustworthy,0,0,0
18,Car,aesthetic,positive,emphasis likes aesthetic,0,0,0
18,Car,clarity,positive,emphasis clear,0,0,0
18,Car,trustworthiness,positive,emphasis trustworthy,0,0,0
18,Car,aesthetic,negative,emphasis disliked aesthetic,0,0,0
18,Car,clarity,negative,emphasis unclear,0,0,0
18,Car,trustworthiness,negative,emphasis untrustworthy,0,0,0
18,Plant,aesthetic,positive,emphasis likes aesthetic,0,0,0
18,Plant,clarity,positive,emphasis clear,0,0,0
18,Plant,trustworthiness,positive,emphasis trustworthy,0,0,0
18,Plant,aesthetic,negative,emphasis disliked aesthetic,0,0,0
18,Plant,clarity,negative,emphasis unclear,0,0,0
18,Plant,trustworthiness,negative,emphasis untrustworthy,0,0,0
19,Prison,aesthetic,positive,emphasis likes aesthetic,0,0,0
19,Prison,clarity,positive,emphasis clear,0,0,0
19,Prison,trustworthiness,positive,emphasis trustworthy,0,0,0
19,Prison,aesthetic,negative,emphasis disliked aesthetic,0,0,0
19,Prison,clarity,negative,emphasis unclear,0,0,0
19,Prison,trustworthiness,negative,emphasis untrustworthy,0,0,0
19,News,aesthetic,positive,emphasis likes aesthetic,0,0,0
19,News,clarity,positive,emphasis clear,0,0,0
19,News,trustworthiness,positive,emphasis trustworthy,0,0,0
19,News,aesthetic,negative,emphasis disliked aesthetic,0,0,0
19,News,clarity,negative,emphasis unclear,0,0,0
19,News,trustworthiness,negative,emphasis untrustworthy,0,0,0
19,Tires,aesthetic,positive,emphasis likes aesthetic,0,0,0
19,Tires,clarity,positive,emphasis clear,0,0,0
19,Tires,trustworthiness,positive,emphasis trustworthy,0,0,0
19,Tires,aesthetic,negative,emphasis disliked aesthetic,0,0,0
19,Tires,clarity,negative,emphasis unclear,0,0,0
19,Tires,trustworthiness,negative,emphasis untrustworthy,0,0,0
19,Holiday,aesthetic,positive,emphasis likes aesthetic,0,0,0
19,Holiday,clarity,positive,emphasis clear,0,0,0
19,Holiday,trustworthiness,positive,emphasis trustworthy,0,0,0
19,Holiday,aesthetic,negative,emphasis disliked aesthetic,0,0,0
19,Holiday,clarity,negative,emphasis unclear,0,0,0
19,Holiday,trustworthiness,negative,emphasis untrustworthy,0,0,0
19,Car,aesthetic,positive,emphasis likes aesthetic,0,0,0
19,Car,clarity,positive,emphasis clear,0,0,0
19,Car,trustworthiness,positive,emphasis trustworthy,0,0,0
19,Car,aesthetic,negative,emphasis disliked aesthetic,0,0,0
19,Car,clarity,negative,emphasis unclear,0,0,0
19,Car,trustworthiness,negative,emphasis untrustworthy,0,0,0
19,Plant,aesthetic,positive,emphasis likes aesthetic,0,0,0
19,Plant,clarity,positive,emphasis clear,0,0,0
19,Plant,trustworthiness,positive,emphasis trustworthy,0,0,0
19,Plant,aesthetic,negative,emphasis disliked aesthetic,0,0,0
19,Plant,clarity,negative,emphasis unclear,0,0,0
19,Plant,trustworthiness,negative,emphasis untrustworthy,0,0,0
21,Prison,aesthetic,positive,emphasis likes aesthetic,0,0,0
21,Prison,clarity,positive,emphasis clear,0,0,1
21,Prison,trustworthiness,positive,emphasis trustworthy,0,0,0
21,Prison,aesthetic,negative,emphasis disliked aesthetic,0,0,0
21,Prison,clarity,negative,emphasis unclear,0,0,0
21,Prison,trustworthiness,negative,emphasis untrustworthy,0,0,0
21,News,aesthetic,positive,emphasis likes aesthetic,0,0,0
21,News,clarity,positive,emphasis clear,0,0,0
21,News,trustworthiness,positive,emphasis trustworthy,0,0,0
21,News,aesthetic,negative,emphasis disliked aesthetic,0,0,0
21,News,clarity,negative,emphasis unclear,0,0,0
21,News,trustworthiness,negative,emphasis untrustworthy,0,0,0
21,Tires,aesthetic,positive,emphasis likes aesthetic,0,0,0
21,Tires,clarity,positive,emphasis clear,0,0,0
21,Tires,trustworthiness,positive,emphasis trustworthy,0,0,0
21,Tires,aesthetic,negative,emphasis disliked aesthetic,0,0,0
21,Tires,clarity,negative,emphasis unclear,0,0,0
21,Tires,trustworthiness,negative,emphasis untrustworthy,0,0,0
21,Holiday,aesthetic,positive,emphasis likes aesthetic,0,0,0
21,Holiday,clarity,positive,emphasis clear,0,0,0
21,Holiday,trustworthiness,positive,emphasis trustworthy,0,0,0
21,Holiday,aesthetic,negative,emphasis disliked aesthetic,0,0,0
21,Holiday,clarity,negative,emphasis unclear,0,0,0
21,Holiday,trustworthiness,negative,emphasis untrustworthy,0,0,0
21,Car,aesthetic,positive,emphasis likes aesthetic,0,0,0
21,Car,clarity,positive,emphasis clear,0,0,0
21,Car,trustworthiness,positive,emphasis trustworthy,0,0,0
21,Car,aesthetic,negative,emphasis disliked aesthetic,0,0,0
21,Car,clarity,negative,emphasis unclear,0,0,0
21,Car,trustworthiness,negative,emphasis untrustworthy,0,0,0
21,Plant,aesthetic,positive,emphasis likes aesthetic,0,0,0
21,Plant,clarity,positive,emphasis clear,0,0,0
21,Plant,trustworthiness,positive,emphasis trustworthy,0,0,0
21,Plant,aesthetic,negative,emphasis disliked aesthetic,0,0,0
21,Plant,clarity,negative,emphasis unclear,0,0,0
21,Plant,trustworthiness,negative,emphasis untrustworthy,0,0,0
28,Prison,aesthetic,positive,emphasis likes aesthetic,0,0,0
28,Prison,clarity,positive,emphasis clear,0,0,1
28,Prison,trustworthiness,positive,emphasis trustworthy,0,0,0
28,Prison,aesthetic,negative,emphasis disliked aesthetic,0,0,0
28,Prison,clarity,negative,emphasis unclear,0,0,0
28,Prison,trustworthiness,negative,emphasis untrustworthy,0,0,0
28,News,aesthetic,positive,emphasis likes aesthetic,0,0,1
28,News,clarity,positive,emphasis clear,0,0,1
28,News,trustworthiness,positive,emphasis trustworthy,0,0,0
28,News,aesthetic,negative,emphasis disliked aesthetic,0,0,0
28,News,clarity,negative,emphasis unclear,0,0,0
28,News,trustworthiness,negative,emphasis untrustworthy,0,0,0
28,Tires,aesthetic,positive,emphasis likes aesthetic,0,0,1
28,Tires,clarity,positive,emphasis clear,0,0,1
28,Tires,trustworthiness,positive,emphasis trustworthy,0,0,0
28,Tires,aesthetic,negative,emphasis disliked aesthetic,0,0,0
28,Tires,clarity,negative,emphasis unclear,0,0,0
28,Tires,trustworthiness,negative,emphasis untrustworthy,0,0,0
28,Holiday,aesthetic,positive,emphasis likes aesthetic,0,0,1
28,Holiday,clarity,positive,emphasis clear,0,0,1
28,Holiday,trustworthiness,positive,emphasis trustworthy,0,0,0
28,Holiday,aesthetic,negative,emphasis disliked aesthetic,0,0,0
28,Holiday,clarity,negative,emphasis unclear,0,0,0
28,Holiday,trustworthiness,negative,emphasis untrustworthy,0,0,0
28,Car,aesthetic,positive,emphasis likes aesthetic,0,0,1
28,Car,clarity,positive,emphasis clear,0,0,1
28,Car,trustworthiness,positive,emphasis trustworthy,0,0,0
28,Car,aesthetic,negative,emphasis disliked aesthetic,0,0,0
28,Car,clarity,negative,emphasis unclear,0,0,0
28,Car,trustworthiness,negative,emphasis untrustworthy,0,0,0
28,Plant,aesthetic,positive,emphasis likes aesthetic,0,0,0
28,Plant,clarity,positive,emphasis clear,0,0,0
28,Plant,trustworthiness,positive,emphasis trustworthy,0,0,0
28,Plant,aesthetic,negative,emphasis disliked aesthetic,0,0,0
28,Plant,clarity,negative,emphasis unclear,0,0,0
28,Plant,trustworthiness,negative,emphasis untrustworthy,0,0,0
29,Prison,aesthetic,positive,emphasis likes aesthetic,0,0,0
29,Prison,clarity,positive,emphasis clear,0,0,1
29,Prison,trustworthiness,positive,emphasis trustworthy,0,0,0
29,Prison,aesthetic,negative,emphasis disliked aesthetic,0,0,0
29,Prison,clarity,negative,emphasis unclear,0,0,0
29,Prison,trustworthiness,negative,emphasis untrustworthy,0,0,0
29,News,aesthetic,positive,emphasis likes aesthetic,0,0,0
29,News,clarity,positive,emphasis clear,0,0,0
29,News,trustworthiness,positive,emphasis trustworthy,0,0,0
29,News,aesthetic,negative,emphasis disliked aesthetic,0,0,0
29,News,clarity,negative,emphasis unclear,0,0,0
29,News,trustworthiness,negative,emphasis untrustworthy,0,0,0
29,Tires,aesthetic,positive,emphasis likes aesthetic,0,0,0
29,Tires,clarity,positive,emphasis clear,0,0,1
29,Tires,trustworthiness,positive,emphasis trustworthy,0,0,0
29,Tires,aesthetic,negative,emphasis disliked aesthetic,0,0,0
29,Tires,clarity,negative,emphasis unclear,0,0,0
29,Tires,trustworthiness,negative,emphasis untrustworthy,0,0,0
29,Holiday,aesthetic,positive,emphasis likes aesthetic,0,0,0
29,Holiday,clarity,positive,emphasis clear,0,0,0
29,Holiday,trustworthiness,positive,emphasis trustworthy,0,0,0
29,Holiday,aesthetic,negative,emphasis disliked aesthetic,0,0,0
29,Holiday,clarity,negative,emphasis unclear,0,0,0
29,Holiday,trustworthiness,negative,emphasis untrustworthy,0,0,0
29,Car,aesthetic,positive,emphasis likes aesthetic,0,0,0
29,Car,clarity,positive,emphasis clear,0,0,0
29,Car,trustworthiness,positive,emphasis trustworthy,0,0,0
29,Car,aesthetic,negative,emphasis disliked aesthetic,0,0,0
29,Car,clarity,negative,emphasis unclear,0,0,0
29,Car,trustworthiness,negative,emphasis untrustworthy,0,0,0
29,Plant,aesthetic,positive,emphasis likes aesthetic,0,0,0
29,Plant,clarity,positive,emphasis clear,0,0,0
29,Plant,trustworthiness,positive,emphasis trustworthy,0,0,0
29,Plant,aesthetic,negative,emphasis disliked aesthetic,0,0,0
29,Plant,clarity,negative,emphasis unclear,0,0,0
29,Plant,trustworthiness,negative,emphasis untrustworthy,0,0,0
30,Prison,aesthetic,positive,emphasis likes aesthetic,0,0,0
30,Prison,clarity,positive,emphasis clear,0,0,0
30,Prison,trustworthiness,positive,emphasis trustworthy,0,0,0
30,Prison,aesthetic,negative,emphasis disliked aesthetic,0,0,1
30,Prison,clarity,negative,emphasis unclear,0,0,0
30,Prison,trustworthiness,negative,emphasis untrustworthy,0,0,0
30,News,aesthetic,positive,emphasis likes aesthetic,0,0,0
30,News,clarity,positive,emphasis clear,0,0,1
30,News,trustworthiness,positive,emphasis trustworthy,0,0,0
30,News,aesthetic,negative,emphasis disliked aesthetic,0,0,0
30,News,clarity,negative,emphasis unclear,0,0,0
30,News,trustworthiness,negative,emphasis untrustworthy,0,0,0
30,Tires,aesthetic,positive,emphasis likes aesthetic,0,0,0
30,Tires,clarity,positive,emphasis clear,0,0,0
30,Tires,trustworthiness,positive,emphasis trustworthy,0,0,0
30,Tires,aesthetic,negative,emphasis disliked aesthetic,0,0,0
30,Tires,clarity,negative,emphasis unclear,0,0,0
30,Tires,trustworthiness,negative,emphasis untrustworthy,0,0,0
30,Holiday,aesthetic,positive,emphasis likes aesthetic,0,0,0
30,Holiday,clarity,positive,emphasis clear,0,0,1
30,Holiday,trustworthiness,positive,emphasis trustworthy,0,0,0
30,Holiday,aesthetic,negative,emphasis disliked aesthetic,0,0,0
30,Holiday,clarity,negative,emphasis unclear,0,0,0
30,Holiday,trustworthiness,negative,emphasis untrustworthy,0,0,0
30,Car,aesthetic,positive,emphasis likes aesthetic,0,0,0
30,Car,clarity,positive,emphasis clear,0,0,0
30,Car,trustworthiness,positive,emphasis trustworthy,0,0,0
30,Car,aesthetic,negative,emphasis disliked aesthetic,0,0,0
30,Car,clarity,negative,emphasis unclear,0,0,0
30,Car,trustworthiness,negative,emphasis untrustworthy,0,0,0
30,Plant,aesthetic,positive,emphasis likes aesthetic,0,0,0
30,Plant,clarity,positive,emphasis clear,0,0,0
30,Plant,trustworthiness,positive,emphasis trustworthy,0,0,0
30,Plant,aesthetic,negative,emphasis disliked aesthetic,0,0,0
30,Plant,clarity,negative,emphasis unclear,0,0,0
30,Plant,trustworthiness,negative,emphasis untrustworthy,0,0,0
31,Prison,aesthetic,positive,emphasis likes aesthetic,0,0,1
31,Prison,clarity,positive,emphasis clear,0,0,1
31,Prison,trustworthiness,positive,emphasis trustworthy,0,0,0
31,Prison,aesthetic,negative,emphasis disliked aesthetic,0,0,0
31,Prison,clarity,negative,emphasis unclear,0,0,0
31,Prison,trustworthiness,negative,emphasis untrustworthy,0,0,0
31,News,aesthetic,positive,emphasis likes aesthetic,0,0,1
31,News,clarity,positive,emphasis clear,0,0,0
31,News,trustworthiness,positive,emphasis trustworthy,0,0,0
31,News,aesthetic,negative,emphasis disliked aesthetic,0,0,0
31,News,clarity,negative,emphasis unclear,0,0,0
31,News,trustworthiness,negative,emphasis untrustworthy,0,0,0
31,Tires,aesthetic,positive,emphasis likes aesthetic,0,0,0
31,Tires,clarity,positive,emphasis clear,0,0,1
31,Tires,trustworthiness,positive,emphasis trustworthy,0,0,0
31,Tires,aesthetic,negative,emphasis disliked aesthetic,0,0,0
31,Tires,clarity,negative,emphasis unclear,0,0,0
31,Tires,trustworthiness,negative,emphasis untrustworthy,0,0,0
31,Holiday,aesthetic,positive,emphasis likes aesthetic,0,0,0
31,Holiday,clarity,positive,emphasis clear,0,0,1
31,Holiday,trustworthiness,positive,emphasis trustworthy,0,0,0
31,Holiday,aesthetic,negative,emphasis disliked aesthetic,0,0,0
31,Holiday,clarity,negative,emphasis unclear,0,0,0
31,Holiday,trustworthiness,negative,emphasis untrustworthy,0,0,0
31,Car,aesthetic,positive,emphasis likes aesthetic,0,0,1
31,Car,clarity,positive,emphasis clear,0,0,1
31,Car,trustworthiness,positive,emphasis trustworthy,0,0,0
31,Car,aesthetic,negative,emphasis disliked aesthetic,0,0,0
31,Car,clarity,negative,emphasis unclear,0,0,0
31,Car,trustworthiness,negative,emphasis untrustworthy,0,0,0
31,Plant,aesthetic,positive,emphasis likes aesthetic,0,0,0
31,Plant,clarity,positive,emphasis clear,0,0,0
31,Plant,trustworthiness,positive,emphasis trustworthy,0,0,0
31,Plant,aesthetic,negative,emphasis disliked aesthetic,0,0,0
31,Plant,clarity,negative,emphasis unclear,0,0,0
31,Plant,trustworthiness,negative,emphasis untrustworthy,0,0,0
32,Prison,aesthetic,positive,emphasis likes aesthetic,0,0,0
32,Prison,clarity,positive,emphasis clear,0,0,1
32,Prison,trustworthiness,positive,emphasis trustworthy,0,0,0
32,Prison,aesthetic,negative,emphasis disliked aesthetic,0,0,0
32,Prison,clarity,negative,emphasis unclear,0,0,0
32,Prison,trustworthiness,negative,emphasis untrustworthy,0,0,0
32,News,aesthetic,positive,emphasis likes aesthetic,0,0,0
32,News,clarity,positive,emphasis clear,0,0,0
32,News,trustworthiness,positive,emphasis trustworthy,0,0,0
32,News,aesthetic,negative,emphasis disliked aesthetic,0,0,0
32,News,clarity,negative,emphasis unclear,0,0,0
32,News,trustworthiness,negative,emphasis untrustworthy,0,0,0
32,Tires,aesthetic,positive,emphasis likes aesthetic,0,0,0
32,Tires,clarity,positive,emphasis clear,0,0,0
32,Tires,trustworthiness,positive,emphasis trustworthy,0,0,0
32,Tires,aesthetic,negative,emphasis disliked aesthetic,0,0,0
32,Tires,clarity,negative,emphasis unclear,0,0,0
32,Tires,trustworthiness,negative,emphasis untrustworthy,0,0,0
32,Holiday,aesthetic,positive,emphasis likes aesthetic,0,0,0
32,Holiday,clarity,positive,emphasis clear,0,0,0
32,Holiday,trustworthiness,positive,emphasis trustworthy,0,0,0
32,Holiday,aesthetic,negative,emphasis disliked aesthetic,0,0,0
32,Holiday,clarity,negative,emphasis unclear,0,0,0
32,Holiday,trustworthiness,negative,emphasis untrustworthy,0,0,0
32,Car,aesthetic,positive,emphasis likes aesthetic,0,0,0
32,Car,clarity,positive,emphasis clear,0,0,1
32,Car,trustworthiness,positive,emphasis trustworthy,0,0,0
32,Car,aesthetic,negative,emphasis disliked aesthetic,0,0,0
32,Car,clarity,negative,emphasis unclear,0,0,0
32,Car,trustworthiness,negative,emphasis untrustworthy,0,0,0
32,Plant,aesthetic,positive,emphasis likes aesthetic,0,0,0
32,Plant,clarity,positive,emphasis clear,0,0,0
32,Plant,trustworthiness,positive,emphasis trustworthy,0,0,0
32,Plant,aesthetic,negative,emphasis disliked aesthetic,0,0,0
32,Plant,clarity,negative,emphasis unclear,0,0,0
32,Plant,trustworthiness,negative,emphasis untrustworthy,0,0,0
33,Prison,aesthetic,positive,emphasis likes aesthetic,0,0,0
33,Prison,clarity,positive,emphasis clear,0,0,0
33,Prison,trustworthiness,positive,emphasis trustworthy,0,0,0
33,Prison,aesthetic,negative,emphasis disliked aesthetic,0,0,1
33,Prison,clarity,negative,emphasis unclear,0,0,0
33,Prison,trustworthiness,negative,emphasis untrustworthy,0,0,0
33,News,aesthetic,positive,emphasis likes aesthetic,0,0,0
33,News,clarity,positive,emphasis clear,0,0,1
33,News,trustworthiness,positive,emphasis trustworthy,0,0,0
33,News,aesthetic,negative,emphasis disliked aesthetic,0,0,0
33,News,clarity,negative,emphasis unclear,0,0,0
33,News,trustworthiness,negative,emphasis untrustworthy,0,0,0
33,Tires,aesthetic,positive,emphasis likes aesthetic,0,0,0
33,Tires,clarity,positive,emphasis clear,0,0,1
33,Tires,trustworthiness,positive,emphasis trustworthy,0,0,0
33,Tires,aesthetic,negative,emphasis disliked aesthetic,0,0,0
33,Tires,clarity,negative,emphasis unclear,0,0,0
33,Tires,trustworthiness,negative,emphasis untrustworthy,0,0,0
33,Holiday,aesthetic,positive,emphasis likes aesthetic,0,0,0
33,Holiday,clarity,positive,emphasis clear,0,0,0
33,Holiday,trustworthiness,positive,emphasis trustworthy,0,0,0
33,Holiday,aesthetic,negative,emphasis disliked aesthetic,0,0,0
33,Holiday,clarity,negative,emphasis unclear,0,0,1
33,Holiday,trustworthiness,negative,emphasis untrustworthy,0,0,0
33,Car,aesthetic,positive,emphasis likes aesthetic,0,0,1
33,Car,clarity,positive,emphasis clear,0,0,1
33,Car,trustworthiness,positive,emphasis trustworthy,0,0,0
33,Car,aesthetic,negative,emphasis disliked aesthetic,0,0,0
33,Car,clarity,negative,emphasis unclear,0,0,0
