Helper,Subject,Topic,Category,Question,Cluttered,Decluttered,Focused
30News,30,News,INFORMATION,likes info,1,1,0
30News,30,News,INFORMATION,clear info,0,0,0
30News,30,News,INFORMATION,has purpose,0,0,0
30News,30,News,INFORMATION,disliked info,0,0,0
30News,30,News,INFORMATION,no purpose,0,0,0
30News,30,News,INFORMATION,not enough info,0,0,0
30News,30,News,INFORMATION,too much info,0,0,0
30News,30,News,EMPHASIS,likes emphasis,0,0,0
30News,30,News,EMPHASIS,disliked emphasis,0,0,0
30Tires,30,Tires,COLOR,likes color,0,0,0
30Tires,30,Tires,COLOR,clear color,0,0,0
30Tires,30,Tires,COLOR,disliked color,0,0,0
30Tires,30,Tires,COLOR,not enough colors,0,0,0
30Tires,30,Tires,COLOR,too many colors,0,0,0
30Tires,30,Tires,AESTHETIC,likes aesthetic,1,0,0
30Tires,30,Tires,AESTHETIC,easy to read,1,0,0
30Tires,30,Tires,AESTHETIC,professional,1,0,0
30Tires,30,Tires,AESTHETIC,disliked aesthetic,1,0,0
30Tires,30,Tires,AESTHETIC,unprofessional,1,0,0
30Tires,30,Tires,AESTHETIC,cluttered,0,0,0
30Tires,30,Tires,AESTHETIC,boring,0,0,0
30Tires,30,Tires,INFORMATION,likes info,1,0,0
30Tires,30,Tires,INFORMATION,clear info,0,0,0
30Tires,30,Tires,INFORMATION,has purpose,0,0,0
30Tires,30,Tires,INFORMATION,disliked info,0,0,0
30Tires,30,Tires,INFORMATION,no purpose,0,0,0
30Tires,30,Tires,INFORMATION,not enough info,0,0,0
30Tires,30,Tires,INFORMATION,too much info,0,0,0
30Tires,30,Tires,EMPHASIS,likes emphasis,0,0,0
30Tires,30,Tires,EMPHASIS,disliked emphasis,0,0,0
30Holiday,30,Holiday,COLOR,likes color,0,0,0
30Holiday,30,Holiday,COLOR,clear color,0,0,0
30Holiday,30,Holiday,COLOR,disliked color,0,0,0
30Holiday,30,Holiday,COLOR,not enough colors,0,0,0
30Holiday,30,Holiday,COLOR,too many colors,0,0,0
30Holiday,30,Holiday,AESTHETIC,likes aesthetic,0,0,0
30Holiday,30,Holiday,AESTHETIC,easy to read,0,0,0
30Holiday,30,Holiday,AESTHETIC,professional,0,0,0
30Holiday,30,Holiday,AESTHETIC,disliked aesthetic,1,1,0
30Holiday,30,Holiday,AESTHETIC,unprofessional,0,0,0
30Holiday,30,Holiday,AESTHETIC,cluttered,0,0,0
30Holiday,30,Holiday,AESTHETIC,boring,0,0,0
30Holiday,30,Holiday,INFORMATION,likes info,0,0,0
30Holiday,30,Holiday,INFORMATION,clear info,0,0,0
30Holiday,30,Holiday,INFORMATION,has purpose,0,0,0
30Holiday,30,Holiday,INFORMATION,disliked info,0,0,0
30Holiday,30,Holiday,INFORMATION,no purpose,0,0,0
30Holiday,30,Holiday,INFORMATION,not enough info,0,0,0
30Holiday,30,Holiday,INFORMATION,too much info,0,0,0
30Holiday,30,Holiday,EMPHASIS,likes emphasis,0,0,0
30Holiday,30,Holiday,EMPHASIS,disliked emphasis,0,0,0
30Car,30,Car,COLOR,likes color,0,0,0
30Car,30,Car,COLOR,clear color,0,0,0
30Car,30,Car,COLOR,disliked color,0,0,0
30Car,30,Car,COLOR,not enough colors,0,0,0
30Car,30,Car,COLOR,too many colors,0,0,0
30Car,30,Car,AESTHETIC,likes aesthetic,0,1,0
30Car,30,Car,AESTHETIC,easy to read,0,0,0
30Car,30,Car,AESTHETIC,professional,0,0,0
30Car,30,Car,AESTHETIC,disliked aesthetic,1,0,0
30Car,30,Car,AESTHETIC,unprofessional,0,0,0
30Car,30,Car,AESTHETIC,cluttered,0,0,0
30Car,30,Car,AESTHETIC,boring,0,0,0
30Car,30,Car,INFORMATION,likes info,1,1,0
30Car,30,Car,INFORMATION,clear info,1,1,0
30Car,30,Car,INFORMATION,has purpose,0,0,0
30Car,30,Car,INFORMATION,disliked info,0,0,0
30Car,30,Car,INFORMATION,no purpose,0,0,0
30Car,30,Car,INFORMATION,not enough info,0,0,0
30Car,30,Car,INFORMATION,too much info,0,0,0
30Car,30,Car,EMPHASIS,likes emphasis,0,0,0
30Car,30,Car,EMPHASIS,disliked emphasis,0,0,0
30Plant,30,Plant,COLOR,likes color,0,0,0
30Plant,30,Plant,COLOR,clear color,0,0,0
30Plant,30,Plant,COLOR,disliked color,0,0,0
30Plant,30,Plant,COLOR,not enough colors,0,0,0
30Plant,30,Plant,COLOR,too many colors,0,0,0
30Plant,30,Plant,AESTHETIC,likes aesthetic,0,0,0
30Plant,30,Plant,AESTHETIC,easy to read,0,0,0
30Plant,30,Plant,AESTHETIC,professional,0,0,0
30Plant,30,Plant,AESTHETIC,disliked aesthetic,0,0,0
30Plant,30,Plant,AESTHETIC,unprofessional,0,0,0
30Plant,30,Plant,AESTHETIC,cluttered,0,0,0
30Plant,30,Plant,AESTHETIC,boring,0,0,0
30Plant,30,Plant,INFORMATION,likes info,0,0,0
30Plant,30,Plant,INFORMATION,clear info,0,0,0
30Plant,30,Plant,INFORMATION,has purpose,0,0,0
30Plant,30,Plant,INFORMATION,disliked info,0,0,0
30Plant,30,Plant,INFORMATION,no purpose,0,0,0
30Plant,30,Plant,INFORMATION,not enough info,0,0,0
30Plant,30,Plant,INFORMATION,too much info,0,0,0
30Plant,30,Plant,EMPHASIS,likes emphasis,0,0,0
30Plant,30,Plant,EMPHASIS,disliked emphasis,0,0,0
31Prison,31,Prison,COLOR,likes color,0,0,0
31Prison,31,Prison,COLOR,clear color,0,0,0
31Prison,31,Prison,COLOR,disliked color,1,0,0
31Prison,31,Prison,COLOR,not enough colors,0,0,0
31Prison,31,Prison,COLOR,too many colors,0,0,0
31Prison,31,Prison,AESTHETIC,likes aesthetic,0,1,0
31Prison,31,Prison,AESTHETIC,easy to read,0,0,0
31Prison,31,Prison,AESTHETIC,professional,1,0,0
31Prison,31,Prison,AESTHETIC,disliked aesthetic,1,0,0
31Prison,31,Prison,AESTHETIC,unprofessional,1,0,0
31Prison,31,Prison,AESTHETIC,cluttered,1,0,0
31Prison,31,Prison,AESTHETIC,boring,0,0,0
31Prison,31,Prison,INFORMATION,likes info,0,0,0
31Prison,31,Prison,INFORMATION,clear info,0,0,0
31Prison,31,Prison,INFORMATION,has purpose,0,0,0
31Prison,31,Prison,INFORMATION,disliked info,1,0,0
31Prison,31,Prison,INFORMATION,no purpose,0,0,0
31Prison,31,Prison,INFORMATION,not enough info,0,0,0
31Prison,31,Prison,INFORMATION,too much info,0,0,0
31Prison,31,Prison,EMPHASIS,likes emphasis,0,0,0
31Prison,31,Prison,EMPHASIS,disliked emphasis,0,0,0
31News,31,News,COLOR,likes color,0,0,0
31News,31,News,COLOR,clear color,0,0,0
31News,31,News,COLOR,disliked color,0,0,0
31News,31,News,COLOR,not enough colors,0,0,0
31News,31,News,COLOR,too many colors,0,0,0
31News,31,News,AESTHETIC,likes aesthetic,0,1,1
31News,31,News,AESTHETIC,easy to read,0,0,0
31News,31,News,AESTHETIC,professional,1,0,0
31News,31,News,AESTHETIC,disliked aesthetic,1,0,0
31News,31,News,AESTHETIC,unprofessional,1,0,0
31News,31,News,AESTHETIC,cluttered,1,0,0
31News,31,News,AESTHETIC,boring,0,0,0
31News,31,News,INFORMATION,likes info,0,0,0
31News,31,News,INFORMATION,clear info,0,0,0
31News,31,News,INFORMATION,has purpose,0,0,0
31News,31,News,INFORMATION,disliked info,0,0,0
31News,31,News,INFORMATION,no purpose,0,0,0
31News,31,News,INFORMATION,not enough info,0,0,0
31News,31,News,INFORMATION,too much info,0,0,0
31News,31,News,EMPHASIS,likes emphasis,0,0,0
31News,31,News,EMPHASIS,disliked emphasis,0,0,0
31Tires,31,Tires,COLOR,likes color,0,0,0
31Tires,31,Tires,COLOR,clear color,0,0,0
31Tires,31,Tires,COLOR,disliked color,0,0,0
31Tires,31,Tires,COLOR,not enough colors,0,0,0
31Tires,31,Tires,COLOR,too many colors,0,0,0
31Tires,31,Tires,AESTHETIC,likes aesthetic,1,0,0
31Tires,31,Tires,AESTHETIC,easy to read,0,0,0
31Tires,31,Tires,AESTHETIC,professional,0,0,0
31Tires,31,Tires,AESTHETIC,disliked aesthetic,0,1,0
31Tires,31,Tires,AESTHETIC,unprofessional,0,0,0
31Tires,31,Tires,AESTHETIC,cluttered,0,0,0
31Tires,31,Tires,AESTHETIC,boring,0,0,0
31Tires,31,Tires,INFORMATION,likes info,1,0,0
31Tires,31,Tires,INFORMATION,clear info,1,0,0
31Tires,31,Tires,INFORMATION,has purpose,0,0,0
31Tires,31,Tires,INFORMATION,disliked info,0,1,0
31Tires,31,Tires,INFORMATION,no purpose,0,0,0
31Tires,31,Tires,INFORMATION,not enough info,0,0,0
31Tires,31,Tires,INFORMATION,too much info,0,0,0
31Tires,31,Tires,EMPHASIS,likes emphasis,0,0,0
31Tires,31,Tires,EMPHASIS,disliked emphasis,0,0,0
31Holiday,31,Holiday,COLOR,likes color,1,0,0
31Holiday,31,Holiday,COLOR,clear color,0,0,0
31Holiday,31,Holiday,COLOR,disliked color,0,0,0
31Holiday,31,Holiday,COLOR,not enough colors,0,0,0
31Holiday,31,Holiday,COLOR,too many colors,0,0,0
31Holiday,31,Holiday,AESTHETIC,likes aesthetic,0,0,0
31Holiday,31,Holiday,AESTHETIC,easy to read,0,0,0
31Holiday,31,Holiday,AESTHETIC,professional,1,0,0
31Holiday,31,Holiday,AESTHETIC,disliked aesthetic,1,1,0
31Holiday,31,Holiday,AESTHETIC,unprofessional,1,0,0
31Holiday,31,Holiday,AESTHETIC,cluttered,0,0,0
31Holiday,31,Holiday,AESTHETIC,boring,0,0,0
31Holiday,31,Holiday,INFORMATION,likes info,1,1,0
31Holiday,31,Holiday,INFORMATION,clear info,1,1,0
31Holiday,31,Holiday,INFORMATION,has purpose,0,0,0
31Holiday,31,Holiday,INFORMATION,disliked info,0,0,0
31Holiday,31,Holiday,INFORMATION,no purpose,0,0,0
31Holiday,31,Holiday,INFORMATION,not enough info,0,0,0
31Holiday,31,Holiday,INFORMATION,too much info,0,0,0
31Holiday,31,Holiday,EMPHASIS,likes emphasis,0,0,0
31Holiday,31,Holiday,EMPHASIS,disliked emphasis,0,0,0
31Car,31,Car,COLOR,likes color,0,0,0
31Car,31,Car,COLOR,clear color,0,0,0
31Car,31,Car,COLOR,disliked color,1,0,0
31Car,31,Car,COLOR,not enough colors,0,0,0
31Car,31,Car,COLOR,too many colors,0,0,0
31Car,31,Car,AESTHETIC,likes aesthetic,0,1,0
31Car,31,Car,AESTHETIC,easy to read,0,0,0
31Car,31,Car,AESTHETIC,professional,1,0,0
31Car,31,Car,AESTHETIC,disliked aesthetic,1,0,0
31Car,31,Car,AESTHETIC,unprofessional,1,0,0
31Car,31,Car,AESTHETIC,cluttered,0,0,0
31Car,31,Car,AESTHETIC,boring,0,0,0
31Car,31,Car,INFORMATION,likes info,0,0,0
31Car,31,Car,INFORMATION,clear info,0,0,0
31Car,31,Car,INFORMATION,has purpose,0,0,0
31Car,31,Car,INFORMATION,disliked info,0,0,0
31Car,31,Car,INFORMATION,no purpose,0,0,0
31Car,31,Car,INFORMATION,not enough info,0,0,0
31Car,31,Car,INFORMATION,too much info,0,0,0
31Car,31,Car,EMPHASIS,likes emphasis,0,0,0
31Car,31,Car,EMPHASIS,disliked emphasis,0,0,0
31Plant,31,Plant,COLOR,likes color,0,0,0
31Plant,31,Plant,COLOR,clear color,0,0,0
31Plant,31,Plant,COLOR,disliked color,0,0,0
31Plant,31,Plant,COLOR,not enough colors,0,0,0
31Plant,31,Plant,COLOR,too many colors,0,0,0
31Plant,31,Plant,AESTHETIC,likes aesthetic,0,0,0
31Plant,31,Plant,AESTHETIC,easy to read,0,0,0
31Plant,31,Plant,AESTHETIC,professional,0,0,0
31Plant,31,Plant,AESTHETIC,disliked aesthetic,0,0,0
31Plant,31,Plant,AESTHETIC,unprofessional,0,0,0
31Plant,31,Plant,AESTHETIC,cluttered,0,0,0
31Plant,31,Plant,AESTHETIC,boring,0,0,0
31Plant,31,Plant,INFORMATION,likes info,0,0,0
31Plant,31,Plant,INFORMATION,clear info,0,0,0
31Plant,31,Plant,INFORMATION,has purpose,0,0,0
31Plant,31,Plant,INFORMATION,disliked info,0,0,0
31Plant,31,Plant,INFORMATION,no purpose,0,0,0
31Plant,31,Plant,INFORMATION,not enough info,0,0,0
31Plant,31,Plant,INFORMATION,too much info,0,0,0
31Plant,31,Plant,EMPHASIS,likes emphasis,0,0,0
31Plant,31,Plant,EMPHASIS,disliked emphasis,0,0,0
32Prison,32,Prison,COLOR,likes color,0,0,0
32Prison,32,Prison,COLOR,clear color,0,0,0
32Prison,32,Prison,COLOR,disliked color,1,0,0
32Prison,32,Prison,COLOR,not enough colors,0,0,0
32Prison,32,Prison,COLOR,too many colors,1,0,0
32Prison,32,Prison,AESTHETIC,likes aesthetic,0,0,0
32Prison,32,Prison,AESTHETIC,easy to read,0,0,0
32Prison,32,Prison,AESTHETIC,professional,0,0,0
32Prison,32,Prison,AESTHETIC,disliked aesthetic,0,0,0
32Prison,32,Prison,AESTHETIC,unprofessional,0,0,0
32Prison,32,Prison,AESTHETIC,cluttered,0,0,0
32Prison,32,Prison,AESTHETIC,boring,0,0,0
32Prison,32,Prison,INFORMATION,likes info,1,1,0
32Prison,32,Prison,INFORMATION,clear info,1,1,0
32Prison,32,Prison,INFORMATION,has purpose,0,0,0
32Prison,32,Prison,INFORMATION,disliked info,0,0,0
32Prison,32,Prison,INFORMATION,no purpose,0,0,0
32Prison,32,Prison,INFORMATION,not enough info,0,0,0
32Prison,32,Prison,INFORMATION,too much info,0,0,0
32Prison,32,Prison,EMPHASIS,likes emphasis,0,0,0
32Prison,32,Prison,EMPHASIS,disliked emphasis,0,0,0
32News,32,News,COLOR,likes color,0,0,0
32News,32,News,COLOR,clear color,0,0,0
32News,32,News,COLOR,disliked color,1,0,0
32News,32,News,COLOR,not enough colors,0,0,0
32News,32,News,COLOR,too many colors,1,0,0
32News,32,News,AESTHETIC,likes aesthetic,0,0,0
32News,32,News,AESTHETIC,easy to read,0,0,0
32News,32,News,AESTHETIC,professional,0,0,0
32News,32,News,AESTHETIC,disliked aesthetic,1,0,0
32News,32,News,AESTHETIC,unprofessional,0,0,0
32News,32,News,AESTHETIC,cluttered,1,0,0
32News,32,News,AESTHETIC,boring,0,0,0
32News,32,News,INFORMATION,likes info,0,1,0
32News,32,News,INFORMATION,clear info,0,0,0
32News,32,News,INFORMATION,has purpose,0,0,0
32News,32,News,INFORMATION,disliked info,1,1,0
32News,32,News,INFORMATION,no purpose,0,0,0
32News,32,News,INFORMATION,not enough info,0,1,0
32News,32,News,INFORMATION,too much info,1,0,0
32News,32,News,EMPHASIS,likes emphasis,0,0,0
32News,32,News,EMPHASIS,disliked emphasis,0,0,0
32Tires,32,Tires,COLOR,likes color,0,0,0
32Tires,32,Tires,COLOR,clear color,0,0,0
32Tires,32,Tires,COLOR,disliked color,1,0,0
32Tires,32,Tires,COLOR,not enough colors,0,0,0
32Tires,32,Tires,COLOR,too many colors,0,0,0
32Tires,32,Tires,AESTHETIC,likes aesthetic,0,0,0
32Tires,32,Tires,AESTHETIC,easy to read,0,0,0
32Tires,32,Tires,AESTHETIC,professional,0,0,0
32Tires,32,Tires,AESTHETIC,disliked aesthetic,1,0,0
32Tires,32,Tires,AESTHETIC,unprofessional,0,0,0
32Tires,32,Tires,AESTHETIC,cluttered,1,0,0
32Tires,32,Tires,AESTHETIC,boring,0,0,0
32Tires,32,Tires,INFORMATION,likes info,1,0,0
32Tires,32,Tires,INFORMATION,clear info,0,0,0
32Tires,32,Tires,INFORMATION,has purpose,0,0,0
32Tires,32,Tires,INFORMATION,disliked info,0,1,0
32Tires,32,Tires,INFORMATION,no purpose,0,0,0
32Tires,32,Tires,INFORMATION,not enough info,0,1,0
32Tires,32,Tires,INFORMATION,too much info,0,0,0
32Tires,32,Tires,EMPHASIS,likes emphasis,0,0,0
32Tires,32,Tires,EMPHASIS,disliked emphasis,0,0,0
32Holiday,32,Holiday,COLOR,likes color,0,0,0
32Holiday,32,Holiday,COLOR,clear color,0,0,0
32Holiday,32,Holiday,COLOR,disliked color,1,0,0
32Holiday,32,Holiday,COLOR,not enough colors,0,0,0
32Holiday,32,Holiday,COLOR,too many colors,0,0,0
32Holiday,32,Holiday,AESTHETIC,likes aesthetic,0,0,0
32Holiday,32,Holiday,AESTHETIC,easy to read,0,0,0
32Holiday,32,Holiday,AESTHETIC,professional,0,0,0
32Holiday,32,Holiday,AESTHETIC,disliked aesthetic,1,0,0
32Holiday,32,Holiday,AESTHETIC,unprofessional,0,0,0
32Holiday,32,Holiday,AESTHETIC,cluttered,1,0,0
32Holiday,32,Holiday,AESTHETIC,boring,0,0,0
32Holiday,32,Holiday,INFORMATION,likes info,1,1,0
32Holiday,32,Holiday,INFORMATION,clear info,0,0,0
32Holiday,32,Holiday,INFORMATION,has purpose,0,0,0
32Holiday,32,Holiday,INFORMATION,disliked info,0,1,0
32Holiday,32,Holiday,INFORMATION,no purpose,0,0,0
32Holiday,32,Holiday,INFORMATION,not enough info,0,1,0
32Holiday,32,Holiday,INFORMATION,too much info,0,0,0
32Holiday,32,Holiday,EMPHASIS,likes emphasis,0,0,0
32Holiday,32,Holiday,EMPHASIS,disliked emphasis,0,0,0
32Car,32,Car,COLOR,likes color,0,0,0
32Car,32,Car,COLOR,clear color,0,0,0
32Car,32,Car,COLOR,disliked color,1,0,0
32Car,32,Car,COLOR,not enough colors,0,0,0
32Car,32,Car,COLOR,too many colors,0,0,0
32Car,32,Car,AESTHETIC,likes aesthetic,0,0,0
32Car,32,Car,AESTHETIC,easy to read,0,0,0
32Car,32,Car,AESTHETIC,professional,0,0,0
32Car,32,Car,AESTHETIC,disliked aesthetic,1,0,0
32Car,32,Car,AESTHETIC,unprofessional,0,0,0
32Car,32,Car,AESTHETIC,cluttered,1,0,0
32Car,32,Car,AESTHETIC,boring,0,0,0
32Car,32,Car,INFORMATION,likes info,0,1,0
32Car,32,Car,INFORMATION,clear info,0,0,0
32Car,32,Car,INFORMATION,has purpose,0,0,0
32Car,32,Car,INFORMATION,disliked info,1,1,0
32Car,32,Car,INFORMATION,no purpose,0,0,0
32Car,32,Car,INFORMATION,not enough info,1,1,0
32Car,32,Car,INFORMATION,too much info,0,0,0
32Car,32,Car,EMPHASIS,likes emphasis,0,0,0
32Car,32,Car,EMPHASIS,disliked emphasis,0,0,0
32Plant,32,Plant,COLOR,likes color,0,0,0
32Plant,32,Plant,COLOR,clear color,0,0,0
32Plant,32,Plant,COLOR,disliked color,0,0,0
32Plant,32,Plant,COLOR,not enough colors,0,0,0
32Plant,32,Plant,COLOR,too many colors,0,0,0
32Plant,32,Plant,AESTHETIC,likes aesthetic,0,0,0
32Plant,32,Plant,AESTHETIC,easy to read,0,0,0
32Plant,32,Plant,AESTHETIC,professional,0,0,0
32Plant,32,Plant,AESTHETIC,disliked aesthetic,0,0,0
32Plant,32,Plant,AESTHETIC,unprofessional,0,0,0
32Plant,32,Plant,AESTHETIC,cluttered,0,0,0
32Plant,32,Plant,AESTHETIC,boring,0,0,0
32Plant,32,Plant,INFORMATION,likes info,0,0,0
32Plant,32,Plant,INFORMATION,clear info,0,0,0
32Plant,32,Plant,INFORMATION,has purpose,0,0,0
32Plant,32,Plant,INFORMATION,disliked info,0,0,0
32Plant,32,Plant,INFORMATION,no purpose,0,0,0
32Plant,32,Plant,INFORMATION,not enough info,0,0,0
32Plant,32,Plant,INFORMATION,too much info,0,0,0
32Plant,32,Plant,EMPHASIS,likes emphasis,0,0,0
32Plant,32,Plant,EMPHASIS,disliked emphasis,0,0,0
33Prison,33,Prison,COLOR,likes color,0,0,0
33Prison,33,Prison,COLOR,clear color,0,0,0
33Prison,33,Prison,COLOR,disliked color,0,0,0
33Prison,33,Prison,COLOR,not enough colors,0,0,0
33Prison,33,Prison,COLOR,too many colors,0,0,0
33Prison,33,Prison,AESTHETIC,likes aesthetic,0,1,0
33Prison,33,Prison,AESTHETIC,easy to read,0,0,0
33Prison,33,Prison,AESTHETIC,professional,1,0,0
33Prison,33,Prison,AESTHETIC,disliked aesthetic,1,0,0
33Prison,33,Prison,AESTHETIC,unprofessional,1,0,0
33Prison,33,Prison,AESTHETIC,cluttered,0,0,0
33Prison,33,Prison,AESTHETIC,boring,0,0,0
33Prison,33,Prison,INFORMATION,likes info,0,0,0
33Prison,33,Prison,INFORMATION,clear info,0,0,0
33Prison,33,Prison,INFORMATION,has purpose,0,0,0
33Prison,33,Prison,INFORMATION,disliked info,0,0,0
33Prison,33,Prison,INFORMATION,no purpose,0,0,0
33Prison,33,Prison,INFORMATION,not enough info,0,0,0
33Prison,33,Prison,INFORMATION,too much info,0,0,0
33Prison,33,Prison,EMPHASIS,likes emphasis,0,0,0
33Prison,33,Prison,EMPHASIS,disliked emphasis,0,0,0
33News,33,News,COLOR,likes color,1,0,0
33News,33,News,COLOR,clear color,0,0,0
33News,33,News,COLOR,disliked color,1,0,0
33News,33,News,COLOR,not enough colors,0,0,0
33News,33,News,COLOR,too many colors,0,0,0
33News,33,News,AESTHETIC,likes aesthetic,0,0,0
33News,33,News,AESTHETIC,easy to read,0,0,0
33News,33,News,AESTHETIC,professional,0,0,0
33News,33,News,AESTHETIC,disliked aesthetic,1,0,0
33News,33,News,AESTHETIC,unprofessional,0,0,0
33News,33,News,AESTHETIC,cluttered,0,0,0
33News,33,News,AESTHETIC,boring,0,0,0
33News,33,News,INFORMATION,likes info,0,1,0
33News,33,News,INFORMATION,clear info,0,1,0
33News,33,News,INFORMATION,has purpose,0,0,0
33News,33,News,INFORMATION,disliked info,1,0,0
33News,33,News,INFORMATION,no purpose,0,0,0
33News,33,News,INFORMATION,not enough info,0,0,0
33News,33,News,INFORMATION,too much info,1,0,0
33News,33,News,EMPHASIS,likes emphasis,0,0,0
33News,33,News,EMPHASIS,disliked emphasis,0,0,0
33Tires,33,Tires,COLOR,likes color,0,0,0
33Tires,33,Tires,COLOR,clear color,0,0,0
33Tires,33,Tires,COLOR,disliked color,0,0,0
33Tires,33,Tires,COLOR,not enough colors,0,0,0
33Tires,33,Tires,COLOR,too many colors,0,0,0
33Tires,33,Tires,AESTHETIC,likes aesthetic,1,0,0
33Tires,33,Tires,AESTHETIC,easy to read,0,0,0
33Tires,33,Tires,AESTHETIC,professional,0,0,0
33Tires,33,Tires,AESTHETIC,disliked aesthetic,0,0,0
33Tires,33,Tires,AESTHETIC,unprofessional,0,0,0
33Tires,33,Tires,AESTHETIC,cluttered,0,0,0
33Tires,33,Tires,AESTHETIC,boring,0,0,0
33Tires,33,Tires,INFORMATION,likes info,0,0,0
33Tires,33,Tires,INFORMATION,clear info,0,0,0
33Tires,33,Tires,INFORMATION,has purpose,0,0,0
33Tires,33,Tires,INFORMATION,disliked info,1,0,0
33Tires,33,Tires,INFORMATION,no purpose,0,0,0
33Tires,33,Tires,INFORMATION,not enough info,0,0,0
33Tires,33,Tires,INFORMATION,too much info,1,0,0
33Tires,33,Tires,EMPHASIS,likes emphasis,0,0,0
33Tires,33,Tires,EMPHASIS,disliked emphasis,0,0,0
33Holiday,33,Holiday,COLOR,likes color,1,0,0
33Holiday,33,Holiday,COLOR,clear color,0,0,0
33Holiday,33,Holiday,COLOR,disliked color,0,0,0
33Holiday,33,Holiday,COLOR,not enough colors,0,0,0
33Holiday,33,Holiday,COLOR,too many colors,0,0,0
33Holiday,33,Holiday,AESTHETIC,likes aesthetic,0,0,0
33Holiday,33,Holiday,AESTHETIC,easy to read,0,0,0
33Holiday,33,Holiday,AESTHETIC,professional,0,0,0
33Holiday,33,Holiday,AESTHETIC,disliked aesthetic,1,1,0
33Holiday,33,Holiday,AESTHETIC,unprofessional,0,0,0
33Holiday,33,Holiday,AESTHETIC,cluttered,0,0,0
33Holiday,33,Holiday,AESTHETIC,boring,0,1,0
33Holiday,33,Holiday,INFORMATION,likes info,0,0,0
33Holiday,33,Holiday,INFORMATION,clear info,0,0,0
33Holiday,33,Holiday,INFORMATION,has purpose,0,0,0
33Holiday,33,Holiday,INFORMATION,disliked info,0,0,0
33Holiday,33,Holiday,INFORMATION,no purpose,0,0,0
33Holiday,33,Holiday,INFORMATION,not enough info,0,0,0
33Holiday,33,Holiday,INFORMATION,too much info,0,0,0
33Holiday,33,Holiday,EMPHASIS,likes emphasis,0,0,0
33Holiday,33,Holiday,EMPHASIS,disliked emphasis,0,0,0
33Car,33,Car,COLOR,likes color,0,1,0
33Car,33,Car,COLOR,clear color,0,0,0
33Car,33,Car,COLOR,disliked color,1,0,0
33Car,33,Car,COLOR,not enough colors,0,0,0
33Car,33,Car,COLOR,too many colors,0,0,0
33Car,33,Car,AESTHETIC,likes aesthetic,0,0,1
33Car,33,Car,AESTHETIC,easy to read,0,0,0
33Car,33,Car,AESTHETIC,professional,0,0,0
33Car,33,Car,AESTHETIC,disliked aesthetic,1,1,0
33Car,33,Car,AESTHETIC,unprofessional,0,0,0
33Car,33,Car,AESTHETIC,cluttered,0,0,0
33Car,33,Car,AESTHETIC,boring,0,1,0
33Car,33,Car,INFORMATION,likes info,0,0,0
33Car,33,Car,INFORMATION,clear info,0,0,0
33Car,33,Car,INFORMATION,has purpose,0,0,0
33Car,33,Car,INFORMATION,disliked info,0,0,0
33Car,33,Car,INFORMATION,no purpose,0,0,0
33Car,33,Car,INFORMATION,not enough info,0,0,0
33Car,33,Car,INFORMATION,too much info,0,0,0
33Car,33,Car,EMPHASIS,likes emphasis,0,0,0
33Car,33,Car,EMPHASIS,disliked emphasis,0,0,0
33Plant,33,Plant,COLOR,likes color,0,0,0
33Plant,33,Plant,COLOR,clear color,0,0,0
33Plant,33,Plant,COLOR,disliked color,0,0,0
33Plant,33,Plant,COLOR,not enough colors,0,0,0
33Plant,33,Plant,COLOR,too many colors,0,0,0
33Plant,33,Plant,AESTHETIC,likes aesthetic,0,0,0
33Plant,33,Plant,AESTHETIC,easy to read,0,0,0
33Plant,33,Plant,AESTHETIC,professional,0,0,0
33Plant,33,Plant,AESTHETIC,disliked aesthetic,0,0,0
33Plant,33,Plant,AESTHETIC,unprofessional,0,0,0
33Plant,33,Plant,AESTHETIC,cluttered,0,0,0
33Plant,33,Plant,AESTHETIC,boring,0,0,0
33Plant,33,Plant,INFORMATION,likes info,0,0,0
33Plant,33,Plant,INFORMATION,clear info,0,0,0
33Plant,33,Plant,INFORMATION,has purpose,0,0,0
33Plant,33,Plant,INFORMATION,disliked info,0,0,0
33Plant,33,Plant,INFORMATION,no purpose,0,0,0
33Plant,33,Plant,INFORMATION,not enough info,0,0,0
33Plant,33,Plant,INFORMATION,too much info,0,0,0
33Plant,33,Plant,EMPHASIS,likes emphasis,0,0,0
33Plant,33,Plant,EMPHASIS,disliked emphasis,0,0,0
34Prison,34,Prison,COLOR,likes color,0,0,0
34Prison,34,Prison,COLOR,clear color,0,0,0
34Prison,34,Prison,COLOR,disliked color,0,1,0
34Prison,34,Prison,COLOR,not enough colors,0,1,0
34Prison,34,Prison,COLOR,too many colors,0,0,0
34Prison,34,Prison,AESTHETIC,likes aesthetic,0,0,0
34Prison,34,Prison,AESTHETIC,easy to read,0,0,0
34Prison,34,Prison,AESTHETIC,professional,0,0,0
34Prison,34,Prison,AESTHETIC,disliked aesthetic,0,0,0
34Prison,34,Prison,AESTHETIC,unprofessional,0,0,0
34Prison,34,Prison,AESTHETIC,cluttered,1,0,0
34Prison,34,Prison,AESTHETIC,boring,0,0,0
34Prison,34,Prison,INFORMATION,likes info,0,1,0
34Prison,34,Prison,INFORMATION,clear info,0,1,0
34Prison,34,Prison,INFORMATION,has purpose,0,0,0
34Prison,34,Prison,INFORMATION,disliked info,0,0,0
34Prison,34,Prison,INFORMATION,no purpose,0,0,0
